invoice_id,customer_id,invoice_date,invoice_amount,due_date
INV_4525,CUST_17,2022-12-21,3175.36,2023-01-20
INV_4526,CUST_105,2022-11-17,23132.91,2023-01-16
INV_4527,CUST_30,2023-09-12,27706.3,2023-10-27
INV_4528,CUST_53,2024-11-19,44446.97,2025-01-03
INV_4529,CUST_13,2022-06-20,5680.7,2022-08-19
INV_4530,CUST_21,2022-09-24,41221.07,2022-10-09
INV_4531,CUST_19,2022-07-12,10897.34,2022-08-26
INV_4532,CUST_53,2024-01-14,20007.14,2024-01-29
INV_4533,CUST_19,2024-11-26,16171.82,2025-01-25
INV_4534,CUST_57,2022-06-03,20307.69,2022-08-02
INV_4535,CUST_25,2023-04-18,7949.53,2023-06-02
INV_4536,CUST_86,2022-01-01,25426.72,2022-01-31
INV_4537,CUST_31,2024-06-16,40181.31,2024-07-31
INV_4538,CUST_81,2023-01-05,22355.93,2023-02-04
INV_4539,CUST_55,2023-10-10,24785.37,2023-10-25
INV_4540,CUST_23,2023-06-22,42514.0,2023-07-22
INV_4541,CUST_32,2024-11-16,35449.88,2024-12-31
INV_4542,CUST_62,2022-05-31,24777.49,2022-06-30
INV_4543,CUST_74,2024-12-06,13255.93,2025-02-04
INV_4544,CUST_10,2024-09-08,44303.87,2024-09-23
INV_4545,CUST_100,2023-10-11,29062.51,2023-12-10
INV_4546,CUST_72,2023-11-29,11446.81,2024-01-28
INV_4547,CUST_54,2022-04-29,13821.43,2022-06-28
INV_4548,CUST_52,2024-12-30,40255.09,2025-02-28
INV_4549,CUST_20,2024-02-19,2685.21,2024-03-20
INV_4550,CUST_32,2022-07-12,49608.56,2022-09-10
INV_4551,CUST_114,2024-05-23,6952.41,2024-06-22
INV_4552,CUST_14,2023-11-28,39905.39,2024-01-27
INV_4553,CUST_50,2024-08-02,20041.38,2024-09-16
INV_4554,CUST_28,2022-02-01,24864.7,2022-04-02
INV_4555,CUST_110,2022-03-05,44092.2,2022-04-19
INV_4556,CUST_116,2023-06-04,20939.1,2023-07-04
INV_4557,CUST_53,2022-11-06,27105.94,2022-11-21
INV_4558,CUST_24,2024-05-08,2940.33,2024-06-07
INV_4559,CUST_79,2024-11-27,616.2,2024-12-12
INV_4560,CUST_22,2024-05-07,12617.59,2024-05-22
INV_4561,CUST_30,2023-10-03,34188.86,2023-12-02
INV_4562,CUST_63,2024-02-16,6502.61,2024-03-02
INV_4563,CUST_4,2024-06-28,6131.22,2024-07-28
INV_4564,CUST_77,2024-07-26,20842.55,2024-09-24
INV_4565,CUST_59,2022-01-15,32567.93,2022-01-30
INV_4566,CUST_87,2022-04-18,35747.56,2022-05-18
INV_4567,CUST_8,2024-02-23,9333.31,2024-03-09
INV_4568,CUST_82,2024-06-07,4439.61,2024-06-22
INV_4569,CUST_12,2022-02-05,47049.65,2022-04-06
INV_4570,CUST_119,2024-01-19,13402.99,2024-03-19
INV_4571,CUST_31,2023-09-11,42740.65,2023-10-11
INV_4572,CUST_78,2022-07-07,43242.83,2022-09-05
INV_4573,CUST_34,2022-09-26,38739.87,2022-11-25
INV_4574,CUST_82,2023-06-19,8857.26,2023-08-03
INV_4575,CUST_120,2024-07-07,41179.17,2024-08-21
INV_4576,CUST_98,2024-08-12,38577.9,2024-09-11
INV_4577,CUST_75,2022-10-09,30037.79,2022-12-08
INV_4578,CUST_105,2022-07-17,17191.5,2022-08-16
INV_4579,CUST_76,2024-09-18,13494.18,2024-11-02
INV_4580,CUST_49,2022-12-21,6533.52,2023-02-04
INV_4581,CUST_79,2023-10-07,25732.97,2023-11-21
INV_4582,CUST_57,2024-10-11,29470.41,2024-11-10
INV_4583,CUST_95,2023-11-14,18287.28,2024-01-13
INV_4584,CUST_113,2024-07-11,24030.27,2024-07-26
INV_4585,CUST_93,2023-05-04,18493.97,2023-07-03
INV_4586,CUST_26,2023-04-02,32229.8,2023-05-02
INV_4587,CUST_18,2022-07-24,45112.33,2022-09-07
INV_4588,CUST_96,2024-02-16,8614.05,2024-03-02
INV_4589,CUST_86,2024-05-09,19379.74,2024-06-08
INV_4590,CUST_38,2023-08-27,7473.0,2023-10-11
INV_4591,CUST_81,2024-07-25,31434.72,2024-08-24
INV_4592,CUST_87,2022-11-08,36579.09,2022-11-23
INV_4593,CUST_88,2023-05-22,46629.68,2023-07-06
INV_4594,CUST_50,2023-12-24,14304.16,2024-02-22
INV_4595,CUST_8,2024-11-07,47535.45,2024-12-07
INV_4596,CUST_41,2023-05-16,3631.5,2023-05-31
INV_4597,CUST_6,2023-02-06,30349.19,2023-04-07
INV_4598,CUST_69,2024-10-11,3328.07,2024-10-26
INV_4599,CUST_44,2024-09-08,44741.82,2024-10-08
INV_4600,CUST_64,2024-04-10,26725.55,2024-04-25
INV_4601,CUST_29,2024-02-06,33632.74,2024-03-22
INV_4602,CUST_28,2024-01-13,41662.91,2024-01-28
INV_4603,CUST_11,2023-04-15,7940.38,2023-05-15
INV_4604,CUST_65,2022-10-28,2410.28,2022-12-12
INV_4605,CUST_107,2024-03-03,44004.62,2024-03-18
INV_4606,CUST_19,2024-11-09,16089.19,2024-11-24
INV_4607,CUST_9,2022-04-01,6884.46,2022-05-16
INV_4608,CUST_27,2022-09-01,23688.83,2022-10-31
INV_4609,CUST_34,2022-06-15,30116.15,2022-08-14
INV_4610,CUST_44,2022-10-11,2033.04,2022-11-25
INV_4611,CUST_68,2023-12-27,14107.34,2024-01-11
INV_4612,CUST_100,2024-06-17,2123.59,2024-08-16
INV_4613,CUST_82,2023-07-21,21306.6,2023-09-04
INV_4614,CUST_15,2023-10-03,44807.45,2023-11-02
INV_4615,CUST_51,2022-08-09,49141.29,2022-08-24
INV_4616,CUST_13,2024-12-31,32033.85,2025-01-30
INV_4617,CUST_83,2023-03-14,8501.07,2023-03-29
INV_4618,CUST_49,2024-01-01,45339.54,2024-03-01
INV_4619,CUST_70,2023-12-15,26054.27,2024-01-14
INV_4620,CUST_112,2022-08-31,8110.59,2022-09-30
INV_4621,CUST_56,2024-09-29,46125.47,2024-11-13
INV_4622,CUST_76,2022-10-06,37994.72,2022-12-05
INV_4623,CUST_51,2022-08-26,36719.41,2022-10-25
INV_4624,CUST_37,2022-04-16,35604.44,2022-05-01
INV_4625,CUST_17,2024-02-14,10416.82,2024-03-30
INV_4626,CUST_58,2022-04-21,10944.83,2022-06-05
INV_4627,CUST_87,2024-02-17,34570.5,2024-03-03
INV_4628,CUST_90,2024-03-18,11376.28,2024-04-17
INV_4629,CUST_29,2024-03-04,22214.25,2024-03-19
INV_4630,CUST_33,2024-06-27,39209.09,2024-07-12
INV_4631,CUST_60,2022-01-12,39305.65,2022-01-27
INV_4632,CUST_91,2024-02-14,22936.46,2024-03-30
INV_4633,CUST_89,2022-01-25,39713.4,2022-02-09
INV_4634,CUST_120,2022-06-10,42011.78,2022-06-25
INV_4635,CUST_55,2023-07-17,32911.4,2023-08-01
INV_4636,CUST_10,2023-06-05,11807.08,2023-08-04
INV_4637,CUST_47,2022-11-29,14063.58,2022-12-29
INV_4638,CUST_23,2023-11-21,16084.64,2023-12-21
INV_4639,CUST_85,2022-08-22,6281.8,2022-09-21
INV_4640,CUST_21,2023-02-11,14021.4,2023-03-13
INV_4641,CUST_107,2024-04-17,10871.2,2024-06-01
INV_4642,CUST_13,2023-10-07,23038.77,2023-11-21
INV_4643,CUST_101,2023-12-06,45467.66,2023-12-21
INV_4644,CUST_33,2023-06-11,5671.78,2023-07-26
INV_4645,CUST_24,2022-04-09,36153.26,2022-05-09
INV_4646,CUST_108,2024-02-10,34520.51,2024-04-10
INV_4647,CUST_11,2022-05-09,5239.83,2022-05-24
INV_4648,CUST_17,2023-08-08,46167.33,2023-08-23
INV_4649,CUST_68,2024-07-05,28639.37,2024-08-04
INV_4650,CUST_47,2024-05-23,18504.41,2024-06-22
INV_4651,CUST_25,2022-06-05,37948.66,2022-07-05
INV_4652,CUST_94,2022-05-01,13239.59,2022-06-15
INV_4653,CUST_73,2023-05-03,34828.74,2023-05-18
INV_4654,CUST_21,2023-12-26,2465.7,2024-01-25
INV_4655,CUST_84,2022-12-22,42050.7,2023-02-20
INV_4656,CUST_83,2023-10-06,22684.46,2023-10-21
INV_4657,CUST_83,2023-02-09,32016.3,2023-02-24
INV_4658,CUST_12,2024-03-24,11451.27,2024-05-08
INV_4659,CUST_37,2022-12-20,34015.15,2023-01-04
INV_4660,CUST_42,2024-11-20,38725.89,2024-12-20
INV_4661,CUST_17,2024-12-08,23924.05,2025-01-07
INV_4662,CUST_101,2023-10-20,31077.48,2023-12-19
INV_4663,CUST_118,2022-06-02,23088.13,2022-06-17
INV_4664,CUST_48,2024-09-16,44757.52,2024-10-01
INV_4665,CUST_103,2023-03-24,25144.52,2023-05-08
INV_4666,CUST_28,2024-07-19,42169.53,2024-08-18
INV_4667,CUST_41,2022-08-06,40166.93,2022-10-05
INV_4668,CUST_99,2024-10-10,20819.99,2024-11-09
INV_4669,CUST_47,2023-11-07,11889.18,2023-11-22
INV_4670,CUST_112,2023-05-14,20601.07,2023-05-29
INV_4671,CUST_18,2023-05-07,41397.76,2023-07-06
INV_4672,CUST_78,2024-07-03,11767.81,2024-07-18
INV_4673,CUST_99,2022-11-04,26459.6,2023-01-03
INV_4674,CUST_108,2022-12-30,40401.79,2023-02-28
INV_4675,CUST_105,2023-09-26,17997.14,2023-10-26
INV_4676,CUST_71,2023-12-16,32289.38,2024-02-14
INV_4677,CUST_105,2022-05-29,12658.76,2022-06-13
INV_4678,CUST_13,2023-12-20,5909.33,2024-02-03
INV_4679,CUST_82,2023-10-23,39822.02,2023-12-07
INV_4680,CUST_101,2022-01-02,5398.95,2022-01-17
INV_4681,CUST_13,2023-01-20,13933.38,2023-03-06
INV_4682,CUST_100,2024-10-02,42827.92,2024-11-16
INV_4683,CUST_31,2022-01-27,17650.23,2022-03-28
INV_4684,CUST_2,2024-05-27,48665.74,2024-07-11
INV_4685,CUST_16,2022-12-10,48996.85,2023-01-24
INV_4686,CUST_9,2022-11-16,13779.66,2022-12-31
INV_4687,CUST_73,2023-05-30,2528.42,2023-06-29
INV_4688,CUST_38,2023-01-13,35400.63,2023-01-28
INV_4689,CUST_75,2022-01-18,22823.83,2022-03-19
INV_4690,CUST_54,2024-08-12,5487.27,2024-09-26
INV_4691,CUST_56,2022-11-23,35522.38,2022-12-08
INV_4692,CUST_86,2023-01-16,2043.16,2023-03-02
INV_4693,CUST_97,2023-06-08,43574.74,2023-07-08
INV_4694,CUST_100,2023-03-04,7363.3,2023-04-03
INV_4695,CUST_109,2022-07-06,6801.94,2022-08-20
INV_4696,CUST_87,2024-10-20,9195.78,2024-12-04
INV_4697,CUST_45,2022-01-01,48033.18,2022-02-15
INV_4698,CUST_109,2023-03-16,34811.88,2023-04-15
INV_4699,CUST_34,2023-10-19,40167.89,2023-11-18
INV_4700,CUST_9,2024-04-08,20182.93,2024-04-23
INV_4701,CUST_88,2022-07-12,17147.48,2022-09-10
INV_4702,CUST_8,2024-02-08,12106.96,2024-04-08
INV_4703,CUST_7,2022-05-05,24292.08,2022-06-04
INV_4704,CUST_36,2022-05-01,27815.52,2022-06-30
INV_4705,CUST_18,2024-02-08,31772.85,2024-03-24
INV_4706,CUST_3,2024-06-12,13227.37,2024-06-27
INV_4707,CUST_28,2023-03-20,47458.38,2023-04-19
INV_4708,CUST_70,2024-12-28,8903.05,2025-01-27
INV_4709,CUST_108,2022-06-18,48299.83,2022-08-17
INV_4710,CUST_44,2024-06-30,1235.38,2024-08-14
INV_4711,CUST_21,2022-02-14,24315.72,2022-03-01
INV_4712,CUST_28,2023-06-11,17001.71,2023-08-10
INV_4713,CUST_104,2022-06-12,22731.61,2022-07-12
INV_4714,CUST_54,2024-03-26,28747.9,2024-04-25
INV_4715,CUST_54,2023-06-29,22061.66,2023-08-28
INV_4716,CUST_65,2024-05-24,21034.92,2024-07-08
INV_4717,CUST_100,2022-06-17,36769.81,2022-07-02
INV_4718,CUST_21,2023-11-18,34450.88,2023-12-03
INV_4719,CUST_107,2022-12-18,41746.93,2023-01-02
INV_4720,CUST_99,2022-05-04,12872.97,2022-05-19
INV_4721,CUST_13,2023-09-15,30671.66,2023-10-30
INV_4722,CUST_57,2024-08-26,29467.14,2024-09-25
INV_4723,CUST_49,2024-01-15,18802.02,2024-02-14
INV_4724,CUST_118,2024-05-21,24559.85,2024-06-05
INV_4725,CUST_54,2023-12-16,16032.22,2023-12-31
INV_4726,CUST_10,2024-12-05,7521.3,2024-12-20
INV_4727,CUST_53,2023-08-24,11083.16,2023-10-23
INV_4728,CUST_44,2022-09-20,5722.93,2022-11-19
INV_4729,CUST_47,2023-07-27,34311.94,2023-08-26
INV_4730,CUST_53,2022-03-16,33206.01,2022-04-15
INV_4731,CUST_74,2023-01-23,47555.02,2023-02-07
INV_4732,CUST_46,2024-07-18,36619.08,2024-09-16
INV_4733,CUST_13,2022-01-20,3076.27,2022-03-06
INV_4734,CUST_37,2022-11-15,44270.14,2023-01-14
INV_4735,CUST_102,2023-06-10,43202.42,2023-07-10
INV_4736,CUST_24,2024-05-08,22444.36,2024-07-07
INV_4737,CUST_2,2023-07-25,29500.22,2023-08-24
INV_4738,CUST_86,2024-07-02,48815.88,2024-07-17
INV_4739,CUST_81,2022-09-15,26849.07,2022-10-30
INV_4740,CUST_100,2023-02-11,45313.43,2023-02-26
INV_4741,CUST_14,2022-04-29,4610.42,2022-05-14
INV_4742,CUST_10,2022-03-26,9957.07,2022-05-10
INV_4743,CUST_35,2022-01-25,22317.37,2022-03-11
INV_4744,CUST_25,2024-09-01,29445.46,2024-10-16
INV_4745,CUST_3,2022-01-15,40903.28,2022-02-14
INV_4746,CUST_111,2024-04-13,49418.97,2024-04-28
INV_4747,CUST_102,2023-07-14,19748.15,2023-08-13
INV_4748,CUST_17,2022-07-13,2847.07,2022-08-27
INV_4749,CUST_12,2024-11-12,40157.99,2024-12-12
INV_4750,CUST_54,2023-08-14,30416.85,2023-09-28
INV_4751,CUST_116,2024-07-25,10327.87,2024-09-23
INV_4752,CUST_24,2023-06-02,24994.01,2023-07-17
INV_4753,CUST_29,2024-08-03,37244.36,2024-08-18
INV_4754,CUST_43,2024-04-16,38635.38,2024-05-01
INV_4755,CUST_25,2024-04-17,25231.11,2024-05-02
INV_4756,CUST_100,2023-09-04,15608.12,2023-10-04
INV_4757,CUST_60,2022-09-27,48700.26,2022-10-12
INV_4758,CUST_90,2024-03-28,33336.45,2024-05-12
INV_4759,CUST_102,2022-05-29,20707.76,2022-07-28
INV_4760,CUST_65,2023-02-03,14382.93,2023-02-18
INV_4761,CUST_84,2023-07-26,36689.6,2023-08-25
INV_4762,CUST_119,2022-08-08,12488.08,2022-10-07
INV_4763,CUST_28,2024-10-06,8999.64,2024-10-21
INV_4764,CUST_16,2022-12-02,26726.78,2022-12-17
INV_4765,CUST_47,2024-09-27,14854.38,2024-11-26
INV_4766,CUST_81,2022-08-01,31630.8,2022-08-16
INV_4767,CUST_104,2023-12-31,6337.96,2024-01-30
INV_4768,CUST_92,2024-12-29,32919.58,2025-02-12
INV_4769,CUST_58,2022-02-17,14523.18,2022-04-03
INV_4770,CUST_76,2023-08-27,512.03,2023-10-26
INV_4771,CUST_27,2024-07-18,6783.33,2024-09-01
INV_4772,CUST_118,2023-08-31,46713.96,2023-09-15
INV_4773,CUST_53,2023-06-29,43434.05,2023-07-14
INV_4774,CUST_42,2022-11-17,12063.65,2022-12-17
INV_4775,CUST_59,2024-12-16,39029.41,2025-01-30
INV_4776,CUST_47,2022-03-01,30624.29,2022-04-30
INV_4777,CUST_94,2023-11-23,48559.78,2023-12-08
INV_4778,CUST_105,2022-01-19,18993.48,2022-03-20
INV_4779,CUST_34,2024-05-18,34232.3,2024-06-02
INV_4780,CUST_37,2024-11-30,3645.02,2024-12-15
INV_4781,CUST_6,2023-07-15,20114.24,2023-08-14
INV_4782,CUST_7,2024-06-14,48208.97,2024-07-29
INV_4783,CUST_96,2022-07-10,27179.55,2022-08-09
INV_4784,CUST_96,2024-06-05,14750.04,2024-07-20
INV_4785,CUST_117,2022-09-23,6453.41,2022-11-22
INV_4786,CUST_25,2023-07-15,35324.65,2023-08-29
INV_4787,CUST_33,2023-04-18,32420.37,2023-06-17
INV_4788,CUST_55,2022-06-25,19009.97,2022-07-10
INV_4789,CUST_58,2024-10-18,47571.6,2024-12-17
INV_4790,CUST_7,2022-06-09,1599.04,2022-08-08
INV_4791,CUST_116,2022-05-06,15534.33,2022-05-21
INV_4792,CUST_57,2023-03-29,46092.94,2023-05-28
INV_4793,CUST_12,2024-05-14,16386.3,2024-07-13
INV_4794,CUST_16,2022-10-29,12986.52,2022-11-13
INV_4795,CUST_80,2023-12-17,26943.91,2024-01-01
INV_4796,CUST_43,2024-11-12,41278.19,2024-11-27
INV_4797,CUST_117,2024-03-19,5605.76,2024-05-03
INV_4798,CUST_100,2022-06-13,47179.53,2022-06-28
INV_4799,CUST_77,2024-08-10,39856.11,2024-08-25
INV_4800,CUST_7,2023-02-21,9471.89,2023-04-22
INV_4801,CUST_100,2023-12-03,35744.39,2024-01-02
INV_4802,CUST_111,2024-08-09,19555.46,2024-09-08
INV_4803,CUST_51,2024-05-14,20413.59,2024-06-28
INV_4804,CUST_73,2024-05-23,39272.86,2024-07-07
INV_4805,CUST_32,2024-06-08,48157.85,2024-07-08
INV_4806,CUST_75,2024-06-02,6769.47,2024-07-02
INV_4807,CUST_8,2023-07-27,21321.2,2023-08-11
INV_4808,CUST_97,2022-12-24,24306.61,2023-02-22
INV_4809,CUST_87,2024-07-14,19127.43,2024-07-29
INV_4810,CUST_89,2023-06-18,18477.86,2023-08-02
INV_4811,CUST_120,2024-02-09,3087.3,2024-03-10
INV_4812,CUST_72,2023-04-01,34434.16,2023-05-16
INV_4813,CUST_45,2022-11-02,22092.61,2022-11-17
INV_4814,CUST_86,2022-03-27,10142.29,2022-05-11
INV_4815,CUST_59,2023-04-15,40893.66,2023-05-30
INV_4816,CUST_4,2023-05-09,40226.76,2023-07-08
INV_4817,CUST_104,2023-04-03,24576.39,2023-05-18
INV_4818,CUST_67,2024-11-14,15273.31,2024-11-29
INV_4819,CUST_29,2024-08-01,32085.59,2024-09-30
INV_4820,CUST_105,2022-05-19,14763.53,2022-07-03
INV_4821,CUST_29,2023-12-31,12182.39,2024-01-15
INV_4822,CUST_98,2022-08-18,36660.48,2022-09-17
INV_4823,CUST_98,2022-03-27,2496.1,2022-05-26
INV_4824,CUST_28,2023-12-11,5191.04,2024-01-25
INV_4825,CUST_77,2024-03-13,836.01,2024-04-27
INV_4826,CUST_79,2024-11-18,8070.69,2025-01-17
INV_4827,CUST_87,2023-10-25,3915.01,2023-11-09
INV_4828,CUST_44,2022-04-23,49792.22,2022-06-07
INV_4829,CUST_90,2023-12-06,14796.09,2023-12-21
INV_4830,CUST_4,2022-05-09,7888.77,2022-07-08
INV_4831,CUST_90,2022-01-29,12429.31,2022-03-15
INV_4832,CUST_104,2023-12-27,46838.22,2024-01-26
INV_4833,CUST_9,2022-02-16,26247.93,2022-03-18
INV_4834,CUST_119,2022-02-20,18558.5,2022-03-22
INV_4835,CUST_5,2024-06-13,43732.88,2024-08-12
INV_4836,CUST_56,2024-02-12,20052.02,2024-03-28
INV_4837,CUST_96,2023-11-13,17082.92,2024-01-12
INV_4838,CUST_84,2024-11-09,10760.48,2024-12-24
INV_4839,CUST_50,2022-03-01,19200.94,2022-03-31
INV_4840,CUST_75,2024-10-15,16175.88,2024-11-14
INV_4841,CUST_15,2023-09-04,34026.55,2023-09-19
INV_4842,CUST_32,2022-08-22,14834.34,2022-10-21
INV_4843,CUST_28,2023-10-03,29071.39,2023-12-02
INV_4844,CUST_22,2023-08-27,3761.66,2023-09-11
INV_4845,CUST_105,2024-06-17,9968.81,2024-07-17
INV_4846,CUST_17,2024-05-07,20666.56,2024-06-06
INV_4847,CUST_59,2024-11-06,46878.99,2025-01-05
INV_4848,CUST_90,2022-04-05,19173.97,2022-05-20
INV_4849,CUST_108,2022-01-15,33371.67,2022-02-14
INV_4850,CUST_71,2022-07-29,13126.82,2022-08-13
INV_4851,CUST_106,2022-04-15,6788.16,2022-04-30
INV_4852,CUST_57,2023-03-05,3397.56,2023-03-20
INV_4853,CUST_26,2024-03-21,15617.97,2024-05-20
INV_4854,CUST_25,2023-12-17,8304.22,2024-02-15
INV_4855,CUST_10,2022-12-08,9113.52,2023-02-06
INV_4856,CUST_45,2024-04-13,38157.59,2024-06-12
INV_4857,CUST_83,2023-10-04,1283.98,2023-10-19
INV_4858,CUST_11,2024-07-05,28111.6,2024-07-20
INV_4859,CUST_77,2023-10-02,19283.34,2023-12-01
INV_4860,CUST_53,2023-08-01,25574.22,2023-09-30
INV_4861,CUST_72,2022-10-12,28360.1,2022-10-27
INV_4862,CUST_104,2024-03-26,16011.7,2024-05-25
INV_4863,CUST_68,2023-07-28,15107.89,2023-09-26
INV_4864,CUST_111,2023-12-12,36803.39,2024-02-10
INV_4865,CUST_95,2024-03-07,43628.21,2024-05-06
INV_4866,CUST_28,2024-06-19,10032.79,2024-07-19
INV_4867,CUST_75,2022-08-08,5332.13,2022-10-07
INV_4868,CUST_107,2022-10-22,44940.89,2022-11-06
INV_4869,CUST_65,2024-10-11,17819.83,2024-10-26
INV_4870,CUST_49,2022-09-16,27790.21,2022-10-01
INV_4871,CUST_47,2022-06-19,18297.39,2022-07-04
INV_4872,CUST_52,2022-07-13,6727.22,2022-09-11
INV_4873,CUST_102,2022-04-13,29671.92,2022-05-13
INV_4874,CUST_88,2023-07-06,26494.47,2023-08-20
INV_4875,CUST_54,2024-09-22,10548.18,2024-11-06
INV_4876,CUST_60,2022-12-29,22867.52,2023-02-12
INV_4877,CUST_57,2023-05-08,39948.9,2023-06-22
INV_4878,CUST_47,2022-04-28,29726.09,2022-05-13
INV_4879,CUST_31,2022-06-21,5297.41,2022-08-20
INV_4880,CUST_105,2024-10-23,27627.06,2024-12-22
INV_4881,CUST_46,2022-09-01,35285.55,2022-10-16
INV_4882,CUST_114,2022-10-21,39738.82,2022-12-05
INV_4883,CUST_26,2024-06-01,31641.32,2024-07-01
INV_4884,CUST_113,2022-04-23,8056.58,2022-05-23
INV_4885,CUST_114,2024-11-06,35653.58,2024-12-06
INV_4886,CUST_5,2023-08-11,34028.42,2023-08-26
INV_4887,CUST_84,2024-09-19,1709.13,2024-11-18
INV_4888,CUST_52,2022-05-09,20881.51,2022-05-24
INV_4889,CUST_105,2024-12-15,16981.04,2024-12-30
INV_4890,CUST_75,2024-12-31,33635.9,2025-03-01
INV_4891,CUST_120,2024-08-12,11198.72,2024-09-11
INV_4892,CUST_54,2024-07-13,29748.16,2024-09-11
INV_4893,CUST_33,2022-12-01,45703.7,2023-01-15
INV_4894,CUST_50,2023-05-26,39991.22,2023-06-25
INV_4895,CUST_38,2024-01-25,46112.16,2024-03-25
INV_4896,CUST_27,2023-01-19,48936.05,2023-02-03
INV_4897,CUST_98,2022-10-22,1028.17,2022-12-21
INV_4898,CUST_15,2022-02-09,31325.69,2022-03-11
INV_4899,CUST_96,2022-06-11,20935.55,2022-07-26
INV_4900,CUST_61,2024-06-26,43062.8,2024-07-11
INV_4901,CUST_21,2023-11-01,12964.83,2023-12-16
INV_4902,CUST_46,2023-10-11,49060.96,2023-11-25
INV_4903,CUST_69,2024-11-09,30878.54,2024-11-24
INV_4904,CUST_6,2024-08-07,39780.1,2024-10-06
INV_4905,CUST_38,2023-03-14,4737.18,2023-05-13
INV_4906,CUST_62,2023-01-25,9581.17,2023-03-11
INV_4907,CUST_86,2023-06-03,38040.98,2023-08-02
INV_4908,CUST_62,2024-12-25,1588.33,2025-01-24
INV_4909,CUST_82,2022-12-26,40935.46,2023-02-09
INV_4910,CUST_78,2023-10-11,1190.48,2023-11-25
INV_4911,CUST_74,2024-01-23,33027.38,2024-03-08
INV_4912,CUST_46,2023-12-10,18572.15,2024-01-09
INV_4913,CUST_13,2024-07-05,30769.0,2024-08-19
INV_4914,CUST_95,2024-07-16,34953.55,2024-09-14
INV_4915,CUST_94,2024-12-07,17452.52,2025-02-05
INV_4916,CUST_3,2024-07-20,5844.14,2024-09-18
INV_4917,CUST_94,2024-01-08,3947.47,2024-03-08
INV_4918,CUST_6,2022-10-21,29652.33,2022-12-05
INV_4919,CUST_93,2023-03-28,26272.44,2023-04-27
INV_4920,CUST_8,2023-07-13,37238.95,2023-07-28
INV_4921,CUST_44,2022-05-29,25731.91,2022-07-28
INV_4922,CUST_109,2022-06-15,21411.07,2022-06-30
INV_4923,CUST_107,2023-02-06,20205.32,2023-02-21
INV_4924,CUST_108,2023-01-16,1809.12,2023-03-02
INV_4925,CUST_33,2024-05-21,17110.08,2024-07-20
INV_4926,CUST_81,2023-05-08,48813.0,2023-07-07
INV_4927,CUST_112,2022-03-01,43741.0,2022-04-30
INV_4928,CUST_75,2024-03-22,16804.21,2024-04-06
INV_4929,CUST_77,2023-07-07,29595.87,2023-09-05
INV_4930,CUST_50,2022-05-15,42441.19,2022-07-14
INV_4931,CUST_11,2024-07-31,22343.08,2024-08-30
INV_4932,CUST_95,2022-09-28,1388.91,2022-11-12
INV_4933,CUST_28,2024-05-15,4188.27,2024-07-14
INV_4934,CUST_108,2023-05-10,25764.44,2023-07-09
INV_4935,CUST_70,2022-07-31,48487.25,2022-09-14
INV_4936,CUST_41,2023-12-13,34813.87,2024-01-27
INV_4937,CUST_16,2023-03-24,4010.35,2023-04-08
INV_4938,CUST_68,2022-02-04,9873.36,2022-02-19
INV_4939,CUST_99,2024-04-22,38680.5,2024-05-07
INV_4940,CUST_48,2023-10-03,42151.27,2023-11-17
INV_4941,CUST_56,2022-07-04,31075.88,2022-08-03
INV_4942,CUST_64,2023-04-17,32398.95,2023-06-16
INV_4943,CUST_59,2024-01-03,1902.7,2024-02-17
INV_4944,CUST_90,2024-07-27,41512.25,2024-08-26
INV_4945,CUST_62,2024-02-06,39519.62,2024-03-22
INV_4946,CUST_76,2022-04-02,13322.24,2022-05-02
INV_4947,CUST_11,2022-04-08,35579.5,2022-05-23
INV_4948,CUST_101,2024-09-13,11135.3,2024-10-28
INV_4949,CUST_89,2023-08-09,2496.34,2023-09-08
INV_4950,CUST_18,2022-11-17,10456.26,2022-12-17
INV_4951,CUST_19,2022-12-14,9342.13,2023-01-13
INV_4952,CUST_87,2024-11-21,17218.53,2024-12-21
INV_4953,CUST_55,2024-10-25,21213.25,2024-11-24
INV_4954,CUST_102,2023-12-27,25672.68,2024-01-26
INV_4955,CUST_118,2023-06-09,24099.32,2023-07-09
INV_4956,CUST_82,2023-04-17,13898.39,2023-05-17
INV_4957,CUST_26,2022-07-29,1943.95,2022-09-12
INV_4958,CUST_6,2022-08-19,30452.53,2022-09-18
INV_4959,CUST_4,2024-07-17,20089.37,2024-08-16
INV_4960,CUST_108,2024-05-03,15284.27,2024-06-17
INV_4961,CUST_115,2024-02-19,43413.58,2024-04-04
INV_4962,CUST_29,2023-12-24,37463.79,2024-01-08
INV_4963,CUST_59,2024-08-25,42959.39,2024-09-09
INV_4964,CUST_98,2024-11-25,25001.65,2024-12-25
INV_4965,CUST_17,2024-09-26,6981.1,2024-10-26
INV_4966,CUST_107,2023-02-22,34962.96,2023-03-09
INV_4967,CUST_43,2022-08-19,10700.65,2022-09-03
INV_4968,CUST_117,2022-04-19,22340.87,2022-06-18
INV_4969,CUST_80,2024-12-04,3717.54,2025-02-02
INV_4970,CUST_66,2022-10-19,41352.77,2022-11-18
INV_4971,CUST_34,2022-02-21,6734.06,2022-04-22
INV_4972,CUST_119,2023-12-14,45203.33,2023-12-29
INV_4973,CUST_8,2024-10-19,43279.41,2024-11-18
INV_4974,CUST_13,2023-01-16,23496.85,2023-03-02
