invoice_id,due_date,invoice_amount,days_late,payment_date,payment_amount
INV_4873,2022-05-13,29671.92,5,2022-05-18,29671.92
INV_4874,2023-08-20,26494.47,0,2023-08-20,26494.47
INV_4875,2024-11-06,10548.18,5,2024-11-11,10548.18
INV_4876,2023-02-12,22867.52,5,2023-02-17,22867.52
INV_4877,2023-06-22,39948.9,15,2023-07-07,39948.9
INV_4878,2022-05-13,29726.09,15,2022-05-28,29726.09
INV_4879,2022-08-20,5297.41,15,2022-09-04,5297.41
INV_4880,2024-12-22,27627.06,15,2025-01-06,27627.06
INV_4881,2022-10-16,35285.55,0,2022-10-16,35285.55
INV_4882,2022-12-05,39738.82,5,2022-12-10,39738.82
INV_4883,2024-07-01,31641.32,15,2024-07-16,31641.32
INV_4884,2022-05-23,8056.58,60,2022-07-22,8056.58
INV_4885,2024-12-06,35653.58,0,2024-12-06,35653.58
INV_4886,2023-08-26,34028.42,5,2023-08-31,34028.42
INV_4887,2024-11-18,1709.13,0,2024-11-18,1709.13
INV_4888,2022-05-24,20881.51,0,2022-05-24,20881.51
INV_4889,2024-12-30,16981.04,5,2025-01-04,16981.04
INV_4890,2025-03-01,33635.9,5,2025-03-06,33635.9
INV_4891,2024-09-11,11198.72,-5,2024-09-06,11198.72
INV_4892,2024-09-11,29748.16,15,2024-09-26,29748.16
INV_4893,2023-01-15,45703.7,15,2023-01-30,45703.7
INV_4894,2023-06-25,39991.22,60,2023-08-24,39991.22
INV_4895,2024-03-25,46112.16,0,2024-03-25,46112.16
INV_4896,2023-02-03,48936.05,5,2023-02-08,48936.05
INV_4897,2022-12-21,1028.17,5,2022-12-26,1028.17
INV_4898,2022-03-11,31325.69,0,2022-03-11,31325.69
INV_4899,2022-07-26,20935.55,5,2022-07-31,20935.55
INV_4900,2024-07-11,43062.8,15,2024-07-26,43062.8
INV_4901,2023-12-16,12964.83,-5,2023-12-11,12964.83
INV_4902,2023-11-25,49060.96,60,2024-01-24,49060.96
INV_4903,2024-11-24,30878.54,15,2024-12-09,30878.54
INV_4904,2024-10-06,39780.1,15,2024-10-21,39780.1
INV_4905,2023-05-13,4737.18,15,2023-05-28,4737.18
INV_4906,2023-03-11,9581.17,0,2023-03-11,9581.17
INV_4907,2023-08-02,38040.98,15,2023-08-17,38040.98
INV_4908,2025-01-24,1588.33,0,2025-01-24,1588.33
INV_4909,2023-02-09,40935.46,30,2023-03-11,40935.46
INV_4910,2023-11-25,1190.48,0,2023-11-25,1190.48
INV_4911,2024-03-08,33027.38,0,2024-03-08,33027.38
INV_4912,2024-01-09,18572.15,5,2024-01-14,18572.15
INV_4913,2024-08-19,30769.0,0,2024-08-19,30769.0
INV_4914,2024-09-14,34953.55,5,2024-09-19,34953.55
INV_4915,2025-02-05,17452.52,5,2025-02-10,17452.52
INV_4916,2024-09-18,5844.14,30,2024-10-18,5844.14
INV_4917,2024-03-08,3947.47,5,2024-03-13,3947.47
INV_4918,2022-12-05,29652.33,0,2022-12-05,29652.33
INV_4919,2023-04-27,26272.44,0,2023-04-27,26272.44
INV_4920,2023-07-28,37238.95,5,2023-08-02,37238.95
INV_4921,2022-07-28,25731.91,5,2022-08-02,25731.91
INV_4922,2022-06-30,21411.07,15,2022-07-15,21411.07
INV_4923,2023-02-21,20205.32,0,2023-02-21,20205.32
INV_4924,2023-03-02,1809.12,0,2023-03-02,1809.12
INV_4925,2024-07-20,17110.08,0,2024-07-20,17110.08
INV_4926,2023-07-07,48813.0,0,2023-07-07,48813.0
INV_4927,2022-04-30,43741.0,0,2022-04-30,43741.0
INV_4928,2024-04-06,16804.21,15,2024-04-21,16804.21
INV_4929,2023-09-05,29595.87,0,2023-09-05,29595.87
INV_4930,2022-07-14,42441.19,5,2022-07-19,42441.19
INV_4931,2024-08-30,22343.08,5,2024-09-04,22343.08
INV_4932,2022-11-12,1388.91,0,2022-11-12,1388.91
INV_4933,2024-07-14,4188.27,15,2024-07-29,4188.27
INV_4934,2023-07-09,25764.44,5,2023-07-14,25764.44
INV_4935,2022-09-14,48487.25,5,2022-09-19,48487.25
INV_4936,2024-01-27,34813.87,15,2024-02-11,34813.87
INV_4937,2023-04-08,4010.35,0,2023-04-08,4010.35
INV_4938,2022-02-19,9873.36,30,2022-03-21,9873.36
INV_4939,2024-05-07,38680.5,5,2024-05-12,38680.5
INV_4940,2023-11-17,42151.27,5,2023-11-22,42151.27
INV_4941,2022-08-03,31075.88,30,2022-09-02,31075.88
INV_4942,2023-06-16,32398.95,15,2023-07-01,32398.95
INV_4943,2024-02-17,1902.7,5,2024-02-22,1902.7
INV_4944,2024-08-26,41512.25,15,2024-09-10,41512.25
INV_4945,2024-03-22,39519.62,5,2024-03-27,39519.62
INV_4946,2022-05-02,13322.24,5,2022-05-07,13322.24
INV_4947,2022-05-23,35579.5,0,2022-05-23,35579.5
INV_4948,2024-10-28,11135.3,0,2024-10-28,11135.3
INV_4949,2023-09-08,2496.34,15,2023-09-23,2496.34
INV_4950,2022-12-17,10456.26,0,2022-12-17,10456.26
INV_4951,2023-01-13,9342.13,0,2023-01-13,9342.13
INV_4952,2024-12-21,17218.53,15,2025-01-05,17218.53
INV_4953,2024-11-24,21213.25,-5,2024-11-19,21213.25
INV_4954,2024-01-26,25672.68,0,2024-01-26,25672.68
INV_4955,2023-07-09,24099.32,5,2023-07-14,24099.32
INV_4956,2023-05-17,13898.39,5,2023-05-22,13898.39
INV_4957,2022-09-12,1943.95,15,2022-09-27,1943.95
INV_4958,2022-09-18,30452.53,5,2022-09-23,30452.53
INV_4959,2024-08-16,20089.37,5,2024-08-21,20089.37
INV_4960,2024-06-17,15284.27,15,2024-07-02,15284.27
INV_4961,2024-04-04,43413.58,5,2024-04-09,43413.58
INV_4962,2024-01-08,37463.79,5,2024-01-13,37463.79
INV_4963,2024-09-09,42959.39,30,2024-10-09,42959.39
INV_4964,2024-12-25,25001.65,5,2024-12-30,25001.65
INV_4965,2024-10-26,6981.1,0,2024-10-26,6981.1
INV_4966,2023-03-09,34962.96,-5,2023-03-04,34962.96
INV_4967,2022-09-03,10700.65,5,2022-09-08,10700.65
INV_4968,2022-06-18,22340.87,-5,2022-06-13,22340.87
INV_4969,2025-02-02,3717.54,5,2025-02-07,3717.54
INV_4970,2022-11-18,41352.77,15,2022-12-03,41352.77
INV_4971,2022-04-22,6734.06,5,2022-04-27,6734.06
INV_4972,2023-12-29,45203.33,0,2023-12-29,45203.33
INV_4973,2024-11-18,43279.41,15,2024-12-03,43279.41
INV_4974,2023-03-02,23496.85,0,2023-03-02,23496.85
INV_4975,2024-09-09,37346.23,15,2024-09-24,37346.23
INV_4976,2023-03-19,31162.53,5,2023-03-24,31162.53
INV_4977,2023-03-06,40252.24,0,2023-03-06,40252.24
INV_4978,2024-08-06,21874.35,30,2024-09-05,21874.35
INV_4979,2022-09-20,39397.52,0,2022-09-20,39397.52
INV_4980,2023-03-16,23391.61,60,2023-05-15,23391.61
INV_4981,2022-12-02,47077.81,-5,2022-11-27,47077.81
INV_4982,2023-11-23,24575.42,0,2023-11-23,24575.42
INV_4983,2024-06-24,23399.65,0,2024-06-24,23399.65
INV_4984,2023-10-21,39361.06,-5,2023-10-16,39361.06
INV_4985,2025-01-06,41168.1,15,2025-01-21,41168.1
INV_4986,2024-11-30,27947.21,15,2024-12-15,27947.21
INV_4987,2022-04-09,9399.99,15,2022-04-24,9399.99
INV_4988,2023-10-02,23654.03,0,2023-10-02,23654.03
INV_4989,2022-06-04,48419.59,5,2022-06-09,48419.59
INV_4990,2022-07-07,37772.82,15,2022-07-22,37772.82
INV_4991,2023-02-14,40652.55,5,2023-02-19,40652.55
INV_4992,2023-05-26,2124.86,15,2023-06-10,2124.86
INV_4993,2023-01-21,23659.04,5,2023-01-26,23659.04
INV_4994,2023-12-10,32507.75,0,2023-12-10,32507.75
INV_4995,2024-04-22,41586.62,15,2024-05-07,41586.62
INV_4996,2024-07-05,2939.05,15,2024-07-20,2939.05
INV_4997,2024-10-23,42695.72,15,2024-11-07,42695.72
INV_4998,2022-11-18,27645.85,0,2022-11-18,27645.85
INV_4999,2023-10-06,10267.04,0,2023-10-06,10267.04
INV_5000,2024-08-03,16204.13,0,2024-08-03,16204.13
INV_5001,2023-01-20,14455.51,0,2023-01-20,14455.51
INV_5002,2023-04-20,26777.52,0,2023-04-20,26777.52
INV_5003,2025-01-24,3058.44,15,2025-02-08,3058.44
INV_5004,2024-11-10,8347.54,5,2024-11-15,8347.54
INV_5005,2025-01-23,40728.31,5,2025-01-28,40728.31
INV_5006,2023-12-11,7063.9,0,2023-12-11,7063.9
INV_5007,2024-11-11,12053.12,30,2024-12-11,12053.12
INV_5008,2022-04-15,22941.84,0,2022-04-15,22941.84
INV_5009,2024-05-01,26097.48,15,2024-05-16,26097.48
INV_5010,2023-08-13,38298.72,60,2023-10-12,38298.72
INV_5011,2023-01-31,22642.96,15,2023-02-15,22642.96
INV_5012,2022-02-19,39598.3,60,2022-04-20,39598.3
INV_5013,2022-11-10,31108.14,15,2022-11-25,31108.14
INV_5014,2024-08-19,6098.44,0,2024-08-19,6098.44
INV_5015,2024-05-18,8238.41,0,2024-05-18,8238.41
INV_5016,2022-02-11,22133.17,0,2022-02-11,22133.17
INV_5017,2022-12-25,20146.02,-5,2022-12-20,20146.02
INV_5018,2024-11-15,37305.44,15,2024-11-30,37305.44
INV_5019,2023-08-09,29246.49,0,2023-08-09,29246.49
INV_5020,2024-08-25,19712.59,15,2024-09-09,19712.59
INV_5021,2022-08-27,8952.63,0,2022-08-27,8952.63
INV_5022,2023-07-14,11728.44,5,2023-07-19,11728.44
INV_5023,2024-07-17,28987.3,60,2024-09-15,28987.3
INV_5024,2022-06-06,21460.22,0,2022-06-06,21460.22
INV_5025,2024-01-13,25988.91,15,2024-01-28,25988.91
INV_5026,2024-05-19,8948.53,15,2024-06-03,8948.53
INV_5027,2024-06-01,33313.86,0,2024-06-01,33313.86
INV_5028,2024-06-27,42700.67,5,2024-07-02,42700.67
INV_5029,2022-05-22,13268.01,0,2022-05-22,13268.01
INV_5030,2024-10-27,24829.95,15,2024-11-11,24829.95
INV_5031,2024-12-03,48788.6,5,2024-12-08,48788.6
INV_5032,2024-02-16,16995.47,5,2024-02-21,16995.47
INV_5033,2023-04-28,29954.79,15,2023-05-13,29954.79
INV_5034,2024-04-29,4964.69,0,2024-04-29,4964.69
INV_5035,2024-05-23,30497.74,15,2024-06-07,30497.74
INV_5036,2023-04-18,4936.77,30,2023-05-18,4936.77
INV_5037,2022-10-11,47982.15,30,2022-11-10,47982.15
INV_5038,2023-12-02,35925.3,15,2023-12-17,35925.3
INV_5039,2023-09-22,39513.91,5,2023-09-27,39513.91
INV_5040,2024-02-28,35353.17,60,2024-04-28,35353.17
INV_5041,2024-06-02,29691.59,0,2024-06-02,29691.59
INV_5042,2023-11-26,22770.68,5,2023-12-01,22770.68
INV_5043,2022-12-06,42989.48,0,2022-12-06,42989.48
INV_5044,2024-09-30,47863.37,60,2024-11-29,47863.37
INV_5045,2024-07-23,25202.29,15,2024-08-07,25202.29
INV_5046,2024-08-19,46610.98,15,2024-09-03,46610.98
INV_5047,2022-12-24,29374.98,0,2022-12-24,29374.98
INV_5048,2022-04-22,27150.02,15,2022-05-07,27150.02
INV_5049,2024-08-06,22996.9,15,2024-08-21,22996.9
INV_5050,2024-06-23,10859.74,15,2024-07-08,10859.74
INV_5051,2024-05-29,684.12,0,2024-05-29,684.12
INV_5052,2023-02-16,12454.56,5,2023-02-21,12454.56
INV_5053,2024-12-11,25731.3,0,2024-12-11,25731.3
INV_5054,2024-03-17,19308.02,5,2024-03-22,19308.02
INV_5055,2024-08-01,22700.02,0,2024-08-01,22700.02
INV_5056,2022-02-19,49042.09,0,2022-02-19,49042.09
INV_5057,2024-09-03,17838.48,0,2024-09-03,17838.48
INV_5058,2023-01-02,22883.06,0,2023-01-02,22883.06
INV_5059,2024-05-25,7109.02,0,2024-05-25,7109.02
INV_5060,2024-03-28,2873.91,30,2024-04-27,2873.91
INV_5061,2022-04-17,38882.77,5,2022-04-22,38882.77
INV_5062,2025-02-20,28748.82,0,2025-02-20,28748.82
INV_5063,2024-04-06,38154.89,5,2024-04-11,38154.89
INV_5064,2024-01-01,7918.21,5,2024-01-06,7918.21
INV_5065,2023-06-17,28805.52,30,2023-07-17,28805.52
INV_5066,2023-04-19,13055.3,0,2023-04-19,13055.3
INV_5067,2022-06-13,11789.06,0,2022-06-13,11789.06
INV_5068,2022-06-30,1070.54,60,2022-08-29,1070.54
INV_5069,2022-09-24,6951.87,0,2022-09-24,6951.87
INV_5070,2022-08-14,15808.77,-5,2022-08-09,15808.77
INV_5071,2022-11-27,6285.5,0,2022-11-27,6285.5
INV_5072,2022-07-25,49299.99,-5,2022-07-20,49299.99
INV_5073,2023-04-08,15777.32,60,2023-06-07,15777.32
INV_5074,2022-09-19,6951.04,0,2022-09-19,6951.04
INV_5075,2024-12-02,10354.57,30,2025-01-01,10354.57
INV_5076,2023-11-26,29591.31,60,2024-01-25,29591.31
INV_5077,2024-10-20,3670.15,5,2024-10-25,3670.15
INV_5078,2024-06-06,43190.49,-5,2024-06-01,43190.49
INV_5079,2023-08-21,48094.23,0,2023-08-21,48094.23
INV_5080,2022-02-21,12714.0,5,2022-02-26,12714.0
INV_5081,2024-09-19,22779.72,5,2024-09-24,22779.72
INV_5082,2025-01-17,1595.66,5,2025-01-22,1595.66
INV_5083,2023-10-30,32215.16,5,2023-11-04,32215.16
INV_5084,2023-01-09,20989.34,30,2023-02-08,20989.34
INV_5085,2024-09-11,13867.89,5,2024-09-16,13867.89
INV_5086,2022-09-25,10738.44,15,2022-10-10,10738.44
INV_5087,2023-07-16,32874.14,30,2023-08-15,32874.14
INV_5088,2024-02-12,21102.74,0,2024-02-12,21102.74
INV_5089,2022-07-04,9393.13,0,2022-07-04,9393.13
INV_5090,2024-08-07,34610.9,0,2024-08-07,34610.9
INV_5091,2023-08-21,28471.08,0,2023-08-21,28471.08
INV_5092,2022-06-05,43004.27,5,2022-06-10,43004.27
INV_5093,2022-09-22,6315.06,0,2022-09-22,6315.06
INV_5094,2023-12-23,39390.5,5,2023-12-28,39390.5
INV_5095,2022-12-05,33839.08,60,2023-02-03,33839.08
INV_5096,2022-07-02,6193.04,0,2022-07-02,6193.04
INV_5097,2023-12-01,34893.63,5,2023-12-06,34893.63
INV_5098,2024-02-05,22356.59,0,2024-02-05,22356.59
INV_5099,2024-11-11,47276.75,0,2024-11-11,47276.75
INV_5100,2024-07-20,7509.76,5,2024-07-25,7509.76
INV_5101,2023-05-16,32320.25,30,2023-06-15,32320.25
INV_5102,2022-09-13,19408.01,0,2022-09-13,19408.01
INV_5103,2023-07-24,47862.33,0,2023-07-24,47862.33
INV_5104,2022-10-11,16833.76,0,2022-10-11,16833.76
INV_5105,2022-05-25,48128.2,0,2022-05-25,48128.2
INV_5106,2023-10-22,45123.55,0,2023-10-22,45123.55
INV_5107,2023-05-12,13883.97,5,2023-05-17,13883.97
INV_5108,2024-06-27,40275.32,0,2024-06-27,40275.32
INV_5109,2022-03-14,49782.41,5,2022-03-19,49782.41
INV_5110,2023-02-06,13006.82,5,2023-02-11,13006.82
INV_5111,2024-03-31,22120.47,5,2024-04-05,22120.47
INV_5112,2023-04-06,26248.95,-5,2023-04-01,26248.95
INV_5113,2022-06-25,15099.09,60,2022-08-24,15099.09
INV_5114,2023-08-13,1255.61,0,2023-08-13,1255.61
INV_5115,2023-08-14,11396.4,15,2023-08-29,11396.4
INV_5116,2023-11-15,14455.88,0,2023-11-15,14455.88
INV_5117,2023-08-14,22458.19,5,2023-08-19,22458.19
INV_5118,2023-05-15,8969.57,0,2023-05-15,8969.57
INV_5119,2025-02-20,43726.09,0,2025-02-20,43726.09
INV_5120,2022-07-31,35393.1,-5,2022-07-26,35393.1
INV_5121,2022-10-07,4717.42,0,2022-10-07,4717.42
INV_5122,2022-10-12,32679.58,30,2022-11-11,32679.58
INV_5123,2024-05-18,32856.0,15,2024-06-02,32856.0
INV_5124,2024-07-02,47832.95,0,2024-07-02,47832.95
INV_5125,2024-04-19,649.53,5,2024-04-24,649.53
INV_5126,2024-02-13,12772.66,30,2024-03-14,12772.66
INV_5127,2022-04-20,46425.68,15,2022-05-05,46425.68
INV_5128,2024-03-02,46640.63,0,2024-03-02,46640.63
INV_5129,2022-08-12,36169.03,30,2022-09-11,36169.03
INV_5130,2022-03-30,38405.28,0,2022-03-30,38405.28
INV_5131,2023-02-12,5028.41,5,2023-02-17,5028.41
INV_5132,2023-01-26,25936.85,5,2023-01-31,25936.85
INV_5133,2023-11-18,11963.36,30,2023-12-18,11963.36
INV_5134,2022-09-15,9470.29,30,2022-10-15,9470.29
INV_5135,2022-07-12,40610.01,30,2022-08-11,40610.01
INV_5136,2023-07-10,7184.39,-5,2023-07-05,7184.39
INV_5137,2024-12-29,23698.26,30,2025-01-28,23698.26
INV_5138,2023-02-16,46959.62,0,2023-02-16,46959.62
INV_5139,2025-01-08,9698.69,0,2025-01-08,9698.69
INV_5140,2024-10-07,48910.67,5,2024-10-12,48910.67
INV_5141,2022-05-02,49717.26,5,2022-05-07,49717.26
INV_5142,2023-02-13,28003.05,5,2023-02-18,28003.05
INV_5143,2023-04-11,8922.07,5,2023-04-16,8922.07
INV_5144,2024-07-25,16147.19,30,2024-08-24,16147.19
INV_5145,2022-08-28,21512.4,0,2022-08-28,21512.4
INV_5146,2023-06-28,15811.55,0,2023-06-28,15811.55
INV_5147,2024-06-08,14391.46,30,2024-07-08,14391.46
INV_5148,2023-09-06,48625.37,0,2023-09-06,48625.37
INV_5149,2022-03-15,8091.56,5,2022-03-20,8091.56
INV_5150,2023-05-09,36799.73,15,2023-05-24,36799.73
INV_5151,2024-02-10,520.31,5,2024-02-15,520.31
INV_5152,2024-03-24,30011.04,15,2024-04-08,30011.04
INV_5153,2024-06-23,45839.18,0,2024-06-23,45839.18
INV_5154,2025-02-12,14752.74,30,2025-03-14,14752.74
INV_5155,2023-12-08,9683.54,0,2023-12-08,9683.54
INV_5156,2024-03-11,32758.15,5,2024-03-16,32758.15
INV_5157,2023-09-14,35773.77,0,2023-09-14,35773.77
INV_5158,2023-10-02,34557.51,5,2023-10-07,34557.51
INV_5159,2024-10-26,16306.19,15,2024-11-10,16306.19
INV_5160,2022-12-15,12984.02,30,2023-01-14,12984.02
INV_5161,2023-04-28,47817.98,15,2023-05-13,47817.98
INV_5162,2022-07-03,46203.33,5,2022-07-08,46203.33
INV_5163,2023-02-19,23137.17,30,2023-03-21,23137.17
INV_5164,2023-09-05,42386.6,5,2023-09-10,42386.6
INV_5165,2024-09-03,22890.01,5,2024-09-08,22890.01
INV_5166,2024-12-17,21507.26,5,2024-12-22,21507.26
INV_5167,2022-11-21,8259.77,5,2022-11-26,8259.77
INV_5168,2022-04-27,21607.1,15,2022-05-12,21607.1
INV_5169,2024-08-06,27102.14,0,2024-08-06,27102.14
INV_5170,2022-05-25,1613.96,5,2022-05-30,1613.96
INV_5171,2023-08-15,22483.59,15,2023-08-30,22483.59
INV_5172,2022-05-30,39177.13,30,2022-06-29,39177.13
INV_5173,2023-04-28,34162.28,30,2023-05-28,34162.28
INV_5174,2022-10-15,31940.27,5,2022-10-20,31940.27
INV_5175,2022-03-09,45522.99,5,2022-03-14,45522.99
INV_5176,2024-04-11,1392.58,0,2024-04-11,1392.58
INV_5177,2023-05-28,28073.86,5,2023-06-02,28073.86
INV_5178,2023-09-28,39473.77,30,2023-10-28,39473.77
INV_5179,2024-06-08,27296.1,30,2024-07-08,27296.1
INV_5180,2023-12-05,16532.83,30,2024-01-04,16532.83
INV_5181,2025-02-22,7244.4,0,2025-02-22,7244.4
INV_5182,2024-08-14,44434.37,30,2024-09-13,44434.37
INV_5183,2024-07-11,23802.74,30,2024-08-10,23802.74
INV_5184,2023-05-29,43966.7,0,2023-05-29,43966.7
INV_5185,2022-06-12,29499.68,5,2022-06-17,29499.68
INV_5186,2024-12-24,33872.51,15,2025-01-08,33872.51
INV_5187,2024-07-30,40310.93,5,2024-08-04,40310.93
INV_5188,2023-08-02,33128.2,60,2023-10-01,33128.2
INV_5189,2023-09-28,20203.71,5,2023-10-03,20203.71
INV_5190,2023-08-20,25924.85,15,2023-09-04,25924.85
INV_5191,2022-05-31,40250.75,15,2022-06-15,40250.75
INV_5192,2022-12-17,18995.69,5,2022-12-22,18995.69
INV_5193,2022-05-14,19712.01,30,2022-06-13,19712.01
INV_5194,2023-09-11,5236.66,5,2023-09-16,5236.66
INV_5195,2024-10-31,45771.93,5,2024-11-05,45771.93
INV_5196,2023-08-01,5006.3,0,2023-08-01,5006.3
INV_5197,2024-07-30,32586.35,0,2024-07-30,32586.35
INV_5198,2022-05-27,20953.13,15,2022-06-11,20953.13
INV_5199,2023-02-28,20578.16,30,2023-03-30,20578.16
INV_5200,2022-05-23,34137.82,0,2022-05-23,34137.82
INV_5201,2022-08-31,3821.14,0,2022-08-31,3821.14
INV_5202,2022-08-18,29888.44,0,2022-08-18,29888.44
INV_5203,2022-12-26,38715.57,15,2023-01-10,38715.57
INV_5204,2024-05-21,41496.53,60,2024-07-20,41496.53
INV_5205,2023-02-21,8941.25,5,2023-02-26,8941.25
INV_5206,2023-05-19,44922.24,5,2023-05-24,44922.24
INV_5207,2022-06-16,32979.23,5,2022-06-21,32979.23
INV_5208,2024-10-12,44151.81,0,2024-10-12,44151.81
INV_5209,2023-08-01,24521.4,15,2023-08-16,24521.4
INV_5210,2022-11-28,27330.65,5,2022-12-03,27330.65
INV_5211,2022-12-17,45992.39,15,2023-01-01,45992.39
INV_5212,2023-02-09,45045.52,30,2023-03-11,45045.52
INV_5213,2023-10-22,22683.96,15,2023-11-06,22683.96
INV_5214,2022-10-02,14083.43,15,2022-10-17,14083.43
INV_5215,2022-11-09,19961.94,30,2022-12-09,19961.94
INV_5216,2023-09-12,19694.33,60,2023-11-11,19694.33
INV_5217,2024-10-06,14699.91,5,2024-10-11,14699.91
INV_5218,2022-10-20,13794.69,0,2022-10-20,13794.69
INV_5219,2023-04-05,43122.62,5,2023-04-10,43122.62
INV_5220,2023-11-20,3958.17,15,2023-12-05,3958.17
INV_5221,2024-09-03,34041.75,-5,2024-08-29,34041.75
INV_5222,2023-10-16,9054.59,0,2023-10-16,9054.59
INV_5223,2023-03-03,17553.04,0,2023-03-03,17553.04
INV_5224,2023-04-28,3546.38,15,2023-05-13,3546.38
INV_5225,2024-08-13,13863.7,5,2024-08-18,13863.7
INV_5226,2022-06-26,38536.84,0,2022-06-26,38536.84
INV_5227,2022-10-05,44308.26,0,2022-10-05,44308.26
INV_5228,2022-06-02,11465.59,15,2022-06-17,11465.59
INV_5229,2023-07-30,23445.62,0,2023-07-30,23445.62
INV_5230,2023-12-09,23781.04,0,2023-12-09,23781.04
INV_5231,2024-09-19,43741.98,15,2024-10-04,43741.98
INV_5232,2023-10-09,38258.55,5,2023-10-14,38258.55
INV_5233,2023-01-18,25897.32,0,2023-01-18,25897.32
INV_5234,2022-10-28,33701.99,5,2022-11-02,33701.99
INV_5235,2024-03-08,42444.08,0,2024-03-08,42444.08
INV_5236,2024-07-11,972.18,15,2024-07-26,972.18
INV_5237,2024-06-28,20443.06,0,2024-06-28,20443.06
INV_5238,2022-01-17,45408.54,0,2022-01-17,45408.54
INV_5239,2022-03-03,37145.5,15,2022-03-18,37145.5
INV_5240,2023-02-21,27370.65,15,2023-03-08,27370.65
INV_5241,2023-11-06,26717.4,0,2023-11-06,26717.4
INV_5242,2023-09-27,17714.62,0,2023-09-27,17714.62
INV_5243,2023-01-06,26265.77,15,2023-01-21,26265.77
INV_5244,2022-11-02,32941.47,15,2022-11-17,32941.47
INV_5245,2024-08-17,21208.97,0,2024-08-17,21208.97
INV_5246,2023-03-13,35850.58,15,2023-03-28,35850.58
INV_5247,2023-09-21,43131.0,0,2023-09-21,43131.0
INV_5248,2022-05-22,8156.9,5,2022-05-27,8156.9
INV_5249,2023-12-07,22851.58,-5,2023-12-02,22851.58
INV_5250,2023-11-19,20696.99,0,2023-11-19,20696.99
INV_5251,2023-09-26,34529.51,0,2023-09-26,34529.51
INV_5252,2023-11-17,12868.44,5,2023-11-22,12868.44
INV_5253,2022-12-26,32192.42,5,2022-12-31,32192.42
INV_5254,2025-01-02,43935.72,5,2025-01-07,43935.72
INV_5255,2024-09-25,21197.51,-5,2024-09-20,21197.51
INV_5256,2024-04-30,45595.28,0,2024-04-30,45595.28
INV_5257,2022-11-18,49661.61,15,2022-12-03,49661.61
INV_5258,2024-01-10,5751.56,0,2024-01-10,5751.56
INV_5259,2024-10-07,12036.13,15,2024-10-22,12036.13
INV_5260,2022-03-27,47543.8,0,2022-03-27,47543.8
INV_5261,2022-10-26,47937.22,5,2022-10-31,47937.22
INV_5262,2022-05-20,5336.51,5,2022-05-25,5336.51
INV_5263,2022-05-09,1242.43,60,2022-07-08,1242.43
INV_5264,2025-01-08,8474.45,0,2025-01-08,8474.45
INV_5265,2022-03-29,49802.63,-5,2022-03-24,49802.63
INV_5266,2022-06-19,9409.98,5,2022-06-24,9409.98
INV_5267,2024-12-28,25376.11,30,2025-01-27,25376.11
INV_5268,2024-08-06,42496.68,60,2024-10-05,42496.68
INV_5269,2023-11-04,1509.88,5,2023-11-09,1509.88
INV_5270,2023-01-05,30422.2,5,2023-01-10,30422.2
INV_5271,2024-03-26,14212.76,5,2024-03-31,14212.76
INV_5272,2023-12-27,43185.58,5,2024-01-01,43185.58
INV_5273,2023-01-27,14531.33,5,2023-02-01,14531.33
INV_5274,2024-06-18,34494.41,30,2024-07-18,34494.41
INV_5275,2023-10-18,33873.87,15,2023-11-02,33873.87
INV_5276,2024-06-04,11463.93,5,2024-06-09,11463.93
INV_5277,2023-05-14,2222.56,5,2023-05-19,2222.56
INV_5278,2023-05-01,20757.85,5,2023-05-06,20757.85
INV_5279,2024-09-13,14815.06,5,2024-09-18,14815.06
INV_5280,2023-05-09,40544.4,5,2023-05-14,40544.4
INV_5281,2023-02-15,40118.03,-5,2023-02-10,40118.03
INV_5282,2022-05-02,23122.69,0,2022-05-02,23122.69
INV_5283,2022-03-28,30522.36,5,2022-04-02,30522.36
INV_5284,2024-07-01,30410.85,15,2024-07-16,30410.85
INV_5285,2024-08-18,41444.33,0,2024-08-18,41444.33
INV_5286,2025-01-28,21537.62,5,2025-02-02,21537.62
INV_5287,2023-04-27,14134.61,0,2023-04-27,14134.61
INV_5288,2024-03-14,13619.23,0,2024-03-14,13619.23
INV_5289,2023-03-31,27041.52,60,2023-05-30,27041.52
INV_5290,2024-09-30,22732.84,30,2024-10-30,22732.84
INV_5291,2024-01-01,22285.98,0,2024-01-01,22285.98
INV_5292,2022-04-27,5011.3,15,2022-05-12,5011.3
INV_5293,2023-07-26,36070.89,0,2023-07-26,36070.89
INV_5294,2024-07-23,11079.97,60,2024-09-21,11079.97
INV_5295,2022-06-08,10249.2,0,2022-06-08,10249.2
INV_5296,2024-07-04,20931.54,0,2024-07-04,20931.54
INV_5297,2022-08-15,11775.03,5,2022-08-20,11775.03
INV_5298,2024-11-07,29400.98,15,2024-11-22,29400.98
INV_5299,2023-11-15,18887.44,0,2023-11-15,18887.44
INV_5300,2024-10-10,22721.13,15,2024-10-25,22721.13
INV_5301,2022-03-14,27089.88,0,2022-03-14,27089.88
INV_5302,2022-07-08,10575.01,30,2022-08-07,10575.01
INV_5303,2025-01-28,8209.71,0,2025-01-28,8209.71
INV_5304,2022-04-26,44080.88,30,2022-05-26,44080.88
INV_5305,2024-08-22,21969.32,5,2024-08-27,21969.32
INV_5306,2024-08-22,20898.63,5,2024-08-27,20898.63
INV_5307,2023-11-19,2262.8,60,2024-01-18,2262.8
INV_5308,2024-01-05,25149.83,60,2024-03-05,25149.83
